115;120000
116;120000
117;120000
118;120000
119;120000
320;180000
321;180000
201;130000
322;180000
520;220000
202;130000
323;180000
400;180000
521;220000
203;130000
324;180000
401;200000
522;220000
204;130000
325;180000
402;200000
523;220000
205;130000
326;180000
403;200000
524;220000
327;180000
404;200000
328;180000
405;200000
329;180000
406;180000
407;180000
408;180000
409;180000
330;180000
410;180000
411;180000
412;180000
413;180000
414;180000
415;170000
416;170000
417;170000
418;170000
419;170000
220;140000
221;140000
101;150000
222;140000
420;180000
102;150000
223;140000
421;180000
103;150000
224;140000
301;110000
422;180000
104;150000
302;110000
423;180000
105;150000
303;110000
424;180000
501;190000
304;110000
502;190000
305;110000
503;190000
504;190000
505;190000
